R,G,B
97,161,49
94,160,50
92,158,52
88,154,54
84,151,56
82,149,56
80,146,58
70,136,49
60,128,45
56,127,49
55,127,54
48,123,56
41,117,53
37,113,51
35,114,48
34,113,47
33,112,47
31,111,48
31,111,50
30,111,52
30,111,52
31,112,54
30,120,58
30,120,58
30,119,55
31,117,54
32,118,55
35,120,55
39,124,59
43,125,61
51,128,60
54,131,63
60,135,68
67,139,75
72,141,78
78,144,82
83,147,86
86,150,89
93,146,92
94,147,93
94,149,92
95,150,93
95,150,92
93,151,92
93,151,92
92,150,91
87,145,84
84,144,82
82,142,78
81,142,75
78,141,71
75,139,65
72,136,62
67,134,57
64,131,52
59,121,48
57,114,46
51,108,39
46,103,34
45,95,32
72,105,62
202,222,195
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
254,254,252
255,254,255
254,252,255
254,255,255
235,246,232
140,164,128
83,121,60
73,120,42
79,126,48
85,134,55
92,143,64
98,151,71
101,156,75
104,157,77
108,159,80
111,162,83
111,164,82
112,166,82
113,167,81
114,168,80
114,169,76
114,170,73
113,169,70
112,168,69
111,168,63
110,167,62
109,166,59
107,166,58
105,164,56
102,164,53
101,163,52
101,163,52
101,160,52
98,160,51
95,157,48
90,156,46
88,155,49
84,152,49
78,148,50
76,146,50
70,140,52
67,137,49
61,133,49
58,131,49
54,128,49
52,126,49
48,124,49
46,122,48
42,122,51
41,121,50
39,119,50
37,117,48
35,116,49
34,115,49
32,114,50
32,114,50
32,114,52
33,115,53
33,115,51
35,116,50
38,117,51
41,118,48
43,120,50
45,121,49
48,124,49
52,126,51
56,130,51
59,132,51
62,134,50
65,137,51
70,140,52
73,143,54
80,145,51
83,148,54
87,151,54
89,154,54
90,155,51
93,156,51
95,159,49
97,161,51
105,160,58
106,161,57
106,161,57
106,163,56
105,163,53
104,162,52
102,160,48
101,161,48
109,163,51
108,162,50
108,162,48
109,163,49
110,164,50
110,165,48
109,164,47
108,163,46
103,156,48
104,157,49
104,157,49
104,157,49
104,157,49
104,157,49
105,158,50
107,160,52
98,160,51
99,161,52
97,161,51
92,158,52
87,154,51
83,150,53
78,147,56
75,145,57
75,140,56
67,132,50
58,125,46
57,125,50
56,127,57
53,125,59
46,120,57
42,116,55
38,117,51
36,117,50
34,115,49
32,113,47
30,112,48
29,111,49
30,111,52
30,111,52
22,111,53
24,112,54
26,114,54
30,115,56
36,117,59
41,121,62
48,126,68
54,132,74
56,127,67
60,131,71
66,136,76
73,138,80
79,140,83
83,142,86
86,143,88
90,145,90
92,145,89
93,146,90
94,149,92
95,150,93
95,150,92
92,150,91
90,148,87
89,147,86
86,144,83
83,143,79
81,142,75
79,140,71
77,140,69
75,139,65
71,135,59
67,134,57
65,132,52
62,124,51
59,116,47
52,109,40
48,105,34
47,98,32
70,103,58
195,215,187
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,253
255,254,255
255,254,255
254,255,255
230,241,225
135,160,121
83,121,60
72,118,43
77,123,48
83,131,55
88,141,63
94,148,70
95,152,71
100,155,74
105,158,78
109,160,81
111,165,81
112,166,80
113,167,79
114,169,78
114,169,75
114,170,73
113,169,68
112,168,67
111,168,63
110,167,62
109,166,59
107,166,58
105,164,56
102,164,53
100,162,51
100,162,51
101,160,52
97,159,50
93,157,47
89,155,47
86,153,48
82,150,51
76,146,50
72,143,51
68,138,52
63,135,51
60,132,50
56,129,48
53,127,50
49,125,50
47,123,51
44,121,49
41,121,52
40,120,51
38,118,49
36,117,50
34,115,49
33,115,49
32,114,48
32,114,50
33,115,53
33,115,51
35,116,50
37,116,50
39,119,50
43,120,50
46,122,50
47,123,49
52,126,49
55,129,50
59,132,51
62,134,52
66,136,50
69,139,51
73,142,51
76,145,54
82,148,51
85,149,52
88,153,53
90,155,53
93,156,51
94,157,50
96,160,50
99,161,52
99,158,50
99,158,48
101,160,50
100,163,49
100,163,48
98,163,47
97,162,44
96,161,43
102,163,60
101,162,59
100,161,57
101,162,58
102,164,57
104,163,57
102,161,53
100,159,51
99,163,43
101,165,45
102,166,46
101,165,45
101,164,47
102,165,48
104,167,50
107,170,53
99,164,48
99,164,48
94,161,46
89,157,44
83,155,47
79,151,49
73,147,50
68,141,49
62,134,48
59,133,48
57,130,48
53,127,48
47,123,48
43,120,48
41,121,50
42,122,53
31,118,50
30,117,49
28,115,47
24,113,47
24,113,47
24,113,49
24,114,50
25,115,53
35,112,56
36,113,57
42,117,60
47,118,62
47,116,61
47,115,58
52,117,61
57,120,65
66,125,67
69,127,69
75,130,73
78,131,75
83,132,77
86,133,78
91,136,81
94,137,83
94,147,91
95,148,92
95,150,93
95,150,92
94,149,91
90,148,87
87,145,84
86,144,83
84,143,79
82,142,78
79,140,73
78,139,70
76,140,66
74,138,62
72,136,58
68,135,56
66,134,51
64,126,49
62,119,48
53,111,37
50,108,34
49,100,33
68,101,54
186,207,176
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,254,255
255,254,255
254,255,253
224,235,219
130,155,116
82,120,59
71,117,44
75,122,50
79,129,56
84,138,62
89,146,69
92,149,70
96,153,74
102,157,76
107,160,80
111,165,79
112,166,80
113,168,77
114,169,76
114,170,73
114,170,71
113,169,68
112,169,66
111,168,63
110,167,62
109,166,59
106,165,57
105,164,56
101,163,52
100,162,51
99,161,50
99,161,54
97,159,52
93,156,49
88,154,48
83,151,50
78,148,50
73,144,52
70,140,52
65,137,53
62,134,52
58,131,50
54,128,51
52,126,51
48,124,52
45,122,52
43,120,52
39,118,52
38,119,52
36,117,50
35,116,50
33,115,49
33,115,49
32,114,48
30,115,48
34,116,52
35,116,50
36,117,50
38,118,49
43,120,50
46,122,50
48,124,50
51,125,50
55,128,49
58,131,50
62,134,52
65,137,51
69,139,51
72,141,50
77,144,51
80,147,52
84,149,49
86,151,51
89,154,52
93,156,52
94,157,52
96,158,51
98,160,51
99,161,52
93,161,42
95,163,44
97,165,46
99,167,48
99,168,49
100,169,50
100,169,50
100,169,50
95,168,53
95,168,53
94,167,52
96,166,52
97,167,51
97,166,50
96,165,49
95,164,48
97,169,43
97,169,43
97,169,43
95,167,42
93,165,40
92,163,41
92,163,41
93,164,42
101,164,49
100,163,48
96,161,45
90,157,42
89,157,48
88,156,53
80,150,52
72,142,46
65,140,55
63,138,55
59,134,52
52,129,49
47,126,47
44,122,47
40,121,45
39,119,46
30,116,53
29,115,52
27,113,50
24,113,49
24,112,51
25,113,52
26,116,54
27,117,55
31,111,50
31,109,49
36,112,50
41,117,55
45,116,56
46,116,54
51,121,59
58,126,65
64,130,68
67,131,70
70,134,73
74,136,73
78,138,74
83,142,78
90,146,83
93,149,84
92,145,89
93,147,89
92,147,89
93,148,90
92,148,87
88,146,85
86,144,83
85,144,80
83,142,76
81,142,75
78,139,70
77,138,68
76,140,64
75,139,61
73,138,58
69,136,56
67,135,50
67,130,51
65,123,49
55,113,37
53,111,34
52,103,34
65,99,49
176,198,162
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,253,255
255,254,255
254,255,253
218,229,212
125,150,111
81,119,60
69,115,43
71,121,50
75,127,55
82,136,61
85,143,67
89,147,70
94,153,73
100,157,76
106,161,80
111,165,77
112,166,78
113,168,77
114,169,75
114,170,71
114,170,69
113,170,67
112,169,64
111,168,63
110,167,62
109,166,59
106,165,57
104,163,55
101,163,52
99,161,50
99,161,50
98,160,53
95,158,51
89,155,49
85,152,47
81,149,50
75,144,51
70,140,52
67,136,53
63,135,53
59,132,51
56,129,50
53,127,52
49,125,51
46,123,53
44,121,53
42,118,53
37,118,52
36,117,51
35,116,50
33,115,49
33,115,49
32,114,48
31,116,49
31,116,49
35,116,50
36,117,50
38,117,51
40,120,49
44,121,49
48,124,50
52,126,51
53,127,52
58,129,49
61,133,51
66,135,52
69,139,51
72,141,52
76,143,50
80,147,52
83,149,52
85,150,48
87,152,48
92,155,51
94,157,52
96,158,51
97,159,50
98,160,51
100,162,53
98,168,46
99,167,46
99,167,48
98,165,49
99,163,49
99,163,51
100,162,51
99,161,52
96,166,41
97,167,43
98,166,43
100,166,43
100,164,44
100,164,44
104,165,48
105,166,49
103,162,54
103,162,56
103,162,56
104,162,59
106,164,62
106,164,64
105,163,63
104,161,64
100,149,58
102,151,59
100,149,57
96,145,54
96,146,57
99,148,66
95,144,65
87,135,59
83,138,71
80,135,68
75,130,63
72,128,63
75,131,68
76,134,73
74,132,71
69,127,68
62,124,73
59,121,70
53,117,65
48,112,60
42,109,56
40,107,54
40,107,54
40,107,54
40,118,60
35,113,53
35,113,53
40,118,58
45,121,59
47,123,61
52,128,66
59,135,71
53,127,66
55,129,66
58,132,69
61,136,71
64,139,72
68,143,74
72,147,78
76,152,80
90,144,86
90,144,86
89,144,86
89,145,84
89,145,84
87,145,84
86,145,81
86,145,81
83,142,74
80,141,72
78,139,69
77,139,66
76,140,64
75,139,61
74,139,59
71,139,56
69,137,50
70,133,52
67,125,49
57,115,38
55,114,34
55,107,35
62,97,43
167,189,151
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
253,251,255
255,254,255
254,255,251
212,224,204
119,144,104
79,117,58
66,112,40
69,119,50
73,126,56
78,134,61
83,141,65
86,147,69
93,152,72
100,157,76
105,162,81
111,165,77
112,167,76
113,168,75
114,169,75
114,170,71
114,171,68
113,170,65
112,169,64
111,168,63
110,167,62
109,166,59
106,165,57
104,163,55
100,162,51
99,161,50
98,160,49
96,159,54
93,156,51
88,154,48
83,150,47
79,146,49
73,142,51
67,137,51
62,134,52
60,133,52
57,130,51
54,126,50
50,123,50
47,123,51
44,121,53
42,118,53
38,117,52
36,116,53
36,116,53
34,116,52
33,115,49
32,114,48
30,115,48
31,116,49
31,116,49
36,117,50
36,117,50
38,118,49
42,119,49
46,122,50
49,125,50
53,127,52
55,129,52
60,132,50
62,134,50
68,138,52
71,140,51
75,141,51
78,145,50
82,148,51
84,150,52
89,152,47
92,155,50
94,157,52
96,159,52
98,160,53
99,161,52
102,161,53
104,163,55
103,163,50
102,161,51
102,159,52
103,158,56
106,156,59
109,156,64
112,156,67
114,156,70
116,159,67
119,162,70
123,163,74
123,161,74
123,158,76
125,158,79
132,163,87
137,167,93
143,169,106
143,169,106
144,170,109
150,175,117
158,183,126
161,186,131
159,183,131
156,180,128
161,183,137
168,190,143
169,191,142
165,185,136
161,180,134
164,181,137
163,179,140
160,174,138
158,174,138
163,179,143
166,182,146
162,178,142
159,176,142
163,180,146
167,184,150
169,186,154
163,184,153
160,181,150
152,176,144
146,170,138
141,165,131
138,164,129
137,163,128
137,163,128
123,161,124
115,153,116
109,150,110
112,153,113
110,152,112
103,146,103
96,141,98
97,142,99
94,139,98
96,141,98
96,143,97
95,145,96
90,143,91
85,142,87
83,140,85
82,141,83
95,149,91
94,148,90
92,148,87
90,146,85
89,145,84
86,145,81
86,145,81
86,145,81
83,142,74
80,141,71
78,139,69
77,139,64
76,140,62
76,141,61
75,140,58
72,140,57
70,139,50
72,136,52
69,127,50
58,117,37
57,116,34
57,109,35
61,96,42
161,183,144
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
